t,q1,q2,dq1,dq2,tip_x,tip_y,tip_z,tip_x_rel,tip_z_rel,elbow_x,elbow_z,step_idx
22.2840000000,7.2427141283,0.6489766309,0.3720958930,-3.2221227590,0.5362057273,0.0000000000,0.6817896454,0.5362057273,-1.8182103546,0.5547930375,1.1744691017,11142.0000000000
22.2860000000,7.2434831179,0.6424781600,0.3969139215,-3.2763937529,0.5413018119,0.0000000000,0.6811489605,0.5413018119,-1.8188510395,0.5570660345,1.1739268253,11143.0000000000
22.2880000000,7.2443018648,0.6358708730,0.4218531205,-3.3309390876,0.5464168536,0.0000000000,0.6805115295,0.5464168536,-1.8194884705,0.5593283635,1.1733723899,11144.0000000000
22.2900000000,7.2451706109,0.6291542197,0.4469130682,-3.3857602812,0.5515507287,0.0000000000,0.6798783391,0.5515507287,-1.8201216609,0.5615798294,1.1728062770,11145.0000000000
22.2920000000,7.2460895972,0.6223276473,0.4720931609,-3.4408583419,0.5567033013,0.0000000000,0.6792504004,0.5567033013,-1.8207495996,0.5638202296,1.1722289842,11146.0000000000
22.2940000000,7.2470590631,0.6153906015,0.4973925963,-3.4962337191,0.5618744233,0.0000000000,0.6786287492,0.5618744233,-1.8213712508,0.5660493532,1.1716410257,11147.0000000000
22.2960000000,7.2480792464,0.6083425276,0.5228103564,-3.5518862527,0.5670639328,0.0000000000,0.6780144468,0.5670639328,-1.8219855532,0.5682669807,1.1710429323,11148.0000000000
22.2980000000,7.2491503826,0.6011828722,0.5483451884,-3.6078151173,0.5722716536,0.0000000000,0.6774085806,0.5722716536,-1.8225914194,0.5704728843,1.1704352525,11149.0000000000
22.3000000000,7.2502727042,0.5939110840,0.5739955845,-3.6640187636,0.5774973942,0.0000000000,0.6768122641,0.5774973942,-1.8231877359,0.5726668270,1.1698185525,11150.0000000000
22.3020000000,7.2514464408,0.5865266155,0.5997597609,-3.7204948550,0.5827409466,0.0000000000,0.6762266378,0.5827409466,-1.8237733622,0.5748485624,1.1691934167,11151.0000000000
22.3040000000,7.2526718177,0.5790289250,0.6256356343,-3.7772402010,0.5880020853,0.0000000000,0.6756528696,0.5880020853,-1.8243471304,0.5770178345,1.1685604482,11152.0000000000
22.3060000000,7.2539490562,0.5714174779,0.6516207982,-3.8342506852,0.5932805665,0.0000000000,0.6750921548,0.5932805665,-1.8249078452,0.5791743776,1.1679202691,11153.0000000000
22.3080000000,7.2552783720,0.5636917489,0.6777124965,-3.8915211896,0.5985761264,0.0000000000,0.6745457172,0.5985761264,-1.8254542828,0.5813179156,1.1672735213,11154.0000000000
22.3100000000,7.2566599751,0.5558512239,0.7039075966,-3.9490455143,0.6038884804,0.0000000000,0.6740148086,0.6038884804,-1.8259851914,0.5834481615,1.1666208664,11155.0000000000
22.3120000000,7.2580940689,0.5478954025,0.7302025599,-4.0068162921,0.6092173215,0.0000000000,0.6735007099,0.6092173215,-1.8264992901,0.5855648179,1.1659629865,11156.0000000000
22.3140000000,7.2595808493,0.5398238002,0.7565934116,-4.0648248985,0.6145623192,0.0000000000,0.6730047308,0.6145623192,-1.8269952692,0.5876675758,1.1653005845,11157.0000000000
22.3160000000,7.2611205036,0.5316359510,0.7830757084,-4.1230613571,0.6199231180,0.0000000000,0.6725282100,0.6199231180,-1.8274717900,0.5897561147,1.1646343843,11158.0000000000
22.3180000000,7.2627132098,0.5233314104,0.8096445046,-4.1815142400,0.6252993358,0.0000000000,0.6720725159,0.6252993358,-1.8279274841,0.5918301022,1.1639651314,11159.0000000000
22.3200000000,7.2643591356,0.5149097583,0.8362943165,-4.2401705634,0.6306905626,0.0000000000,0.6716390457,0.6306905626,-1.8283609543,0.5938891937,1.1632935932,11160.0000000000
22.3220000000,7.2660584371,0.5063706022,0.8630190860,-4.2990156785,0.6360963586,0.0000000000,0.6712292263,0.6360963586,-1.8287707737,0.5959330319,1.1626205591,11161.0000000000
22.3240000000,7.2678112575,0.4977135807,0.8898121416,-4.3580331584,0.6415162529,0.0000000000,0.6708445134,0.6415162529,-1.8291554866,0.5979612466,1.1619468411,11162.0000000000
22.3260000000,7.2696177263,0.4889383669,0.9166661585,-4.4172046802,0.6469497417,0.0000000000,0.6704863919,0.6469497417,-1.8295136081,0.5999734547,1.1612732736,11163.0000000000
22.3280000000,7.2714779575,0.4800446727,0.9435731181,-4.4765099033,0.6523962861,0.0000000000,0.6701563750,0.6523962861,-1.8298436250,0.6019692592,1.1606007141,11164.0000000000
22.3300000000,7.2733920482,0.4710322530,0.9705242652,-4.5359263447,0.6578553110,0.0000000000,0.6698560039,0.6578553110,-1.8301439961,0.6039482496,1.1599300427,11165.0000000000
22.3320000000,7.2753600776,0.4619009097,0.9975100650,-4.5954292515,0.6633262026,0.0000000000,0.6695868474,0.6633262026,-1.8304131526,0.6059100013,1.1592621629,11166.0000000000
22.3340000000,7.2773821047,0.4526504964,1.0245201598,-4.6549914705,0.6688083068,0.0000000000,0.6693505006,0.6688083068,-1.8306494994,0.6078540754,1.1585980009,11167.0000000000
22.3360000000,7.2794581670,0.4432809239,1.0515433242,-4.7145833176,0.6743009273,0.0000000000,0.6691485845,0.6743009273,-1.8308514155,0.6097800187,1.1579385058,11168.0000000000
22.3380000000,7.2815882787,0.4337921649,1.0785674216,-4.7741724463,0.6798033234,0.0000000000,0.6689827443,0.6798033234,-1.8310172557,0.6116873631,1.1572846497,11169.0000000000
22.3400000000,7.2837724286,0.4241842593,1.1055793607,-4.8337237177,0.6853147081,0.0000000000,0.6688546485,0.6853147081,-1.8311453515,0.6135756259,1.1566374268,11170.0000000000
22.3420000000,7.2860105786,0.4144573205,1.1325650521,-4.8931990728,0.6908342461,0.0000000000,0.6687659868,0.6908342461,-1.8312340132,0.6154443094,1.1559978538,11171.0000000000
22.3440000000,7.2883026613,0.4046115410,1.1595093680,-4.9525574085,0.6963610517,0.0000000000,0.6687184690,0.6963610517,-1.8312815310,0.6172929010,1.1553669688,11172.0000000000
22.3460000000,7.2906485778,0.3946471983,1.1863961029,-5.0117544603,0.7018941868,0.0000000000,0.6687138221,0.7018941868,-1.8312861779,0.6191208732,1.1547458307,11173.0000000000
22.3480000000,7.2930481958,0.3845646622,1.2132079374,-5.0707426923,0.7074326591,0.0000000000,0.6687537888,0.7074326591,-1.8312462112,0.6209276835,1.1541355190,11174.0000000000
22.3500000000,7.2955013473,0.3743644006,1.2399264056,-5.1294711980,0.7129754199,0.0000000000,0.6688401240,0.7129754199,-1.8311598760,0.6227127748,1.1535371321,11175.0000000000
22.3520000000,7.2980078261,0.3640469867,1.2665318679,-5.1878856140,0.7185213625,0.0000000000,0.6689745926,0.7185213625,-1.8310254074,0.6244755753,1.1529517870,11176.0000000000
22.3540000000,7.3005673856,0.3536131061,1.2930034879,-5.2459280490,0.7240693201,0.0000000000,0.6691589660,0.7240693201,-1.8308410340,0.6262154991,1.1523806175,11177.0000000000
22.3560000000,7.3031797362,0.3430635634,1.3193192169,-5.3035370321,0.7296180646,0.0000000000,0.6693950183,0.7296180646,-1.8306049817,0.6279319463,1.1518247729,11178.0000000000
22.3580000000,7.3058445430,0.3323992902,1.3454557859,-5.3606474826,0.7351663045,0.0000000000,0.6696845228,0.7351663045,-1.8303154772,0.6296243036,1.1512854165,11179.0000000000
