t,q1,q2,dq1,dq2,tip_x,tip_y,tip_z,tip_x_rel,tip_z_rel,elbow_x,elbow_z,step_idx
0.2960000000,4.7467978702,2.0023543508,0.7707272809,3.7074302487,0.9277897025,0.0000000000,3.0501211978,0.9277897025,0.5501211978,0.4873228828,3.2716330837,148.0000000000
0.2980000000,4.7483599863,2.0097855901,0.7914468275,3.7237883877,0.9252741810,0.0000000000,3.0420499635,0.9252741810,0.5420499635,0.4868172822,3.2675141130,149.0000000000
0.3000000000,4.7499638905,2.0172494214,0.8125159336,3.7400220582,0.9226937929,0.0000000000,3.0339458712,0.9226937929,0.5339458712,0.4862993411,3.2633765083,150.0000000000
0.3020000000,4.7516102853,2.0247455952,0.8339379448,3.7561309727,0.9200475628,0.0000000000,3.0258098883,0.9200475628,0.5258098883,0.4857689055,3.2592206477,151.0000000000
0.3040000000,4.7532998798,2.0322738619,0.8557161870,3.7721148098,0.9173345121,0.0000000000,3.0176430120,0.9173345121,0.5176430120,0.4852258224,3.2550469191,152.0000000000
0.3060000000,4.7550333897,2.0398339708,0.8778539623,3.7879732124,0.9145536591,0.0000000000,3.0094462699,0.9145536591,0.5094462699,0.4846699400,3.2508557204,153.0000000000
0.3080000000,4.7568115375,2.0474256708,0.9003545459,3.8037057867,0.9117040196,0.0000000000,3.0012207207,0.9117040196,0.5012207207,0.4841011078,3.2466474604,154.0000000000
0.3100000000,4.7586350519,2.0550487098,0.9232211815,3.8193121006,0.9087846073,0.0000000000,2.9929674551,0.9087846073,0.4929674551,0.4835191769,3.2424225582,155.0000000000
0.3120000000,4.7605046684,2.0627028347,0.9464570772,3.8347916818,0.9057944344,0.0000000000,2.9846875967,0.9057944344,0.4846875967,0.4829240000,3.2381814438,156.0000000000
0.3140000000,4.7624211285,2.0703877917,0.9700654013,3.8501440169,0.9027325119,0.0000000000,2.9763823023,0.9027325119,0.4763823023,0.4823154319,3.2339245583,157.0000000000
0.3160000000,4.7643851804,2.0781033256,0.9940492769,3.8653685492,0.8995978504,0.0000000000,2.9680527631,0.8995978504,0.4680527631,0.4816933291,3.2296523539,158.0000000000
0.3180000000,4.7663975781,2.0858491803,1.0184117778,3.8804646776,0.8963894605,0.0000000000,2.9597002055,0.8963894605,0.4597002055,0.4810575507,3.2253652944,159.0000000000
0.3200000000,4.7684590819,2.0936250983,1.0431559226,3.8954317549,0.8931063536,0.0000000000,2.9513258916,0.8931063536,0.4513258916,0.4804079579,3.2210638552,160.0000000000
0.3220000000,4.7705704582,2.1014308208,1.0682846697,3.9102690858,0.8897475422,0.0000000000,2.9429311201,0.8897475422,0.4429311201,0.4797444149,3.2167485235,161.0000000000
0.3240000000,4.7727324789,2.1092660876,1.0938009113,3.9249759257,0.8863120411,0.0000000000,2.9345172274,0.8863120411,0.4345172274,0.4790667885,3.2124197985,162.0000000000
0.3260000000,4.7749459220,2.1171306370,1.1197074679,3.9395514790,0.8827988678,0.0000000000,2.9260855880,0.8827988678,0.4260855880,0.4783749488,3.2080781918,163.0000000000
0.3280000000,4.7772115708,2.1250242055,1.1460070815,3.9539948970,0.8792070432,0.0000000000,2.9176376157,0.8792070432,0.4176376157,0.4776687692,3.2037242273,164.0000000000
0.3300000000,4.7795302142,2.1329465279,1.1727024095,3.9683052767,0.8755355929,0.0000000000,2.9091747641,0.8755355929,0.4091747641,0.4769481269,3.1993584417,165.0000000000
0.3320000000,4.7819026460,2.1408973372,1.1997960176,3.9824816586,0.8717835474,0.0000000000,2.9006985275,0.8717835474,0.4006985275,0.4762129028,3.1949813845,166.0000000000
0.3340000000,4.7843296654,2.1488763645,1.2272903734,3.9965230254,0.8679499434,0.0000000000,2.8922104420,0.8679499434,0.3922104420,0.4754629819,3.1905936182,167.0000000000
0.3360000000,4.7868120762,2.1568833386,1.2551878380,4.0104282998,0.8640338249,0.0000000000,2.8837120859,0.8640338249,0.3837120859,0.4746982540,3.1861957186,168.0000000000
0.3380000000,4.7893506870,2.1649179862,1.2834906593,4.0241963430,0.8600342439,0.0000000000,2.8752050809,0.8600342439,0.3752050809,0.4739186135,3.1817882747,169.0000000000
0.3400000000,4.7919463105,2.1729800317,1.3122009636,4.0378259530,0.8559502613,0.0000000000,2.8666910925,0.8559502613,0.3666910925,0.4731239597,3.1773718895,170.0000000000
0.3420000000,4.7945997638,2.1810691969,1.3413207475,4.0513158623,0.8517809486,0.0000000000,2.8581718312,0.8517809486,0.3581718312,0.4723141978,3.1729471794,171.0000000000
0.3440000000,4.7973118677,2.1891852011,1.3708518689,4.0646647366,0.8475253885,0.0000000000,2.8496490531,0.8475253885,0.3496490531,0.4714892383,3.1685147748,172.0000000000
0.3460000000,4.8000834467,2.1973277609,1.4007960390,4.0778711729,0.8431826765,0.0000000000,2.8411245608,0.8431826765,0.3411245608,0.4706489981,3.1640753205,173.0000000000
0.3480000000,4.8029153283,2.2054965899,1.4311548123,4.0909336975,0.8387519218,0.0000000000,2.8326002038,0.8387519218,0.3326002038,0.4697934006,3.1596294752,174.0000000000
0.3500000000,4.8058083433,2.2136913987,1.4619295774,4.1038507641,0.8342322490,0.0000000000,2.8240778797,0.8342322490,0.3240778797,0.4689223760,3.1551779122,175.0000000000
0.3520000000,4.8087633248,2.2219118949,1.4931215474,4.1166207525,0.8296227992,0.0000000000,2.8155595350,0.8296227992,0.3155595350,0.4680358619,3.1507213192,176.0000000000
0.3540000000,4.8117811083,2.2301577826,1.5247317495,4.1292419662,0.8249227315,0.0000000000,2.8070471651,0.8249227315,0.3070471651,0.4671338035,3.1462603987,177.0000000000
0.3560000000,4.8148625311,2.2384287624,1.5567610148,4.1417126310,0.8201312247,0.0000000000,2.7985428158,0.8201312247,0.2985428158,0.4662161544,3.1417958679,178.0000000000
0.3580000000,4.8180084321,2.2467245315,1.5892099673,4.1540308932,0.8152474787,0.0000000000,2.7900485835,0.8152474787,0.2900485835,0.4652828764,3.1373284590,179.0000000000
0.3600000000,4.8212196511,2.2550447831,1.6220790133,4.1661948177,0.8102707163,0.0000000000,2.7815666160,0.8102707163,0.2815666160,0.4643339407,3.1328589190,180.0000000000
0.3620000000,4.8244970284,2.2633892065,1.6553683298,4.1782023865,0.8052001845,0.0000000000,2.7730991129,0.8052001845,0.2730991129,0.4633693280,3.1283880100,181.0000000000
0.3640000000,4.8278414045,2.2717574870,1.6890778529,4.1900514969,0.8000351568,0.0000000000,2.7646483265,0.8000351568,0.2646483265,0.4623890289,3.1239165092,182.0000000000
0.3660000000,4.8312536197,2.2801493054,1.7232072662,4.2017399599,0.7947749347,0.0000000000,2.7562165618,0.7947749347,0.2562165618,0.4613930446,3.1194452090,183.0000000000
0.3680000000,4.8347345132,2.2885643382,1.7577559883,4.2132654987,0.7894188498,0.0000000000,2.7478061775,0.7894188498,0.2478061775,0.4603813874,3.1149749168,184.0000000000
0.3700000000,4.8382849226,2.2970022572,1.7927231611,4.2246257474,0.7839662655,0.0000000000,2.7394195860,0.7839662655,0.2394195860,0.4593540813,3.1105064554,185.0000000000
0.3720000000,4.8419056840,2.3054627294,1.8281076362,4.2358182491,0.7784165793,0.0000000000,2.7310592540,0.7784165793,0.2310592540,0.4583111623,3.1060406626,186.0000000000
0.3740000000,4.8455976304,2.3139454167,1.8639079633,4.2468404550,0.7727692250,0.0000000000,2.7227277026,0.7727692250,0.2227277026,0.4572526792,3.1015783911,187.0000000000
0.3760000000,4.8493615919,2.3224499759,1.9001223763,4.2576897230,0.7670236744,0.0000000000,2.7144275078,0.7670236744,0.2144275078,0.4561786942,3.0971205089,188.0000000000
0.3780000000,4.8531983946,2.3309760585,1.9367487805,4.2683633168,0.7611794401,0.0000000000,2.7061613003,0.7611794401,0.2061613003,0.4550892834,3.0926678989,189.0000000000
0.3800000000,4.8571088601,2.3395233102,1.9737847394,4.2788584043,0.7552360776,0.0000000000,2.6979317659,0.7552360776,0.1979317659,0.4539845374,3.0882214587,190.0000000000
0.3820000000,4.8610938048,2.3480913711,2.0112274613,4.2891720575,0.7491931876,0.0000000000,2.6897416451,0.7491931876,0.1897416451,0.4528645620,3.0837821005,191.0000000000
0.3840000000,4.8651540390,2.3566798755,2.0490737855,4.2993012511,0.7430504186,0.0000000000,2.6815937337,0.7430504186,0.1815937337,0.4517294789,3.0793507511,192.0000000000
0.3860000000,4.8692903666,2.3652884511,2.0873201694,4.3092428625,0.7368074692,0.0000000000,2.6734908816,0.7368074692,0.1734908816,0.4505794262,3.0749283515,193.0000000000
0.3880000000,4.8735035838,2.3739167197,2.1259626744,4.3189936711,0.7304640910,0.0000000000,2.6654359936,0.7304640910,0.1654359936,0.4494145592,3.0705158567,194.0000000000
0.3900000000,4.8777944785,2.3825642964,2.1649969528,4.3285503580,0.7240200911,0.0000000000,2.6574320283,0.7240200911,0.1574320283,0.4482350508,3.0661142354,195.0000000000
0.3920000000,4.8821638296,2.3912307895,2.2044182343,4.3379095063,0.7174753347,0.0000000000,2.6494819977,0.7174753347,0.1494819977,0.4470410928,3.0617244695,196.0000000000
0.3940000000,4.8866124060,2.3999158004,2.2442213128,4.3470676014,0.7108297481,0.0000000000,2.6415889669,0.7108297481,0.1415889669,0.4458328958,3.0573475544,197.0000000000
0.3960000000,4.8911409656,2.4086189234,2.2844005334,4.3560210311,0.7040833212,0.0000000000,2.6337560529,0.7040833212,0.1337560529,0.4446106905,3.0529844974,198.0000000000
0.3980000000,4.8957502548,2.4173397456,2.3249497794,4.3647660869,0.6972361106,0.0000000000,2.6259864240,0.6972361106,0.1259864240,0.4433747284,3.0486363186,199.0000000000
0.4000000000,4.9004410071,2.4260778463,2.3658624600,4.3732989646,0.6902882426,0.0000000000,2.6182832989,0.6902882426,0.1182832989,0.4421252819,3.0443040493,200.0000000000
0.4020000000,4.9052139422,2.4348327974,2.4071314981,4.3816157661,0.6832399158,0.0000000000,2.6106499453,0.6832399158,0.1106499453,0.4408626459,3.0399887320,201.0000000000
0.4040000000,4.9100697656,2.4436041627,2.4487493185,4.3897125010,0.6760914045,0.0000000000,2.6030896786,0.6760914045,0.1030896786,0.4395871376,3.0356914198,202.0000000000
0.4060000000,4.9150091667,2.4523914980,2.4907078369,4.3975850883,0.6688430611,0.0000000000,2.5956058605,0.6688430611,0.0956058605,0.4382990981,3.0314131756,203.0000000000
0.4080000000,4.9200328183,2.4611943508,2.5329984491,4.4052293596,0.6614953201,0.0000000000,2.5882018974,0.6614953201,0.0882018974,0.4369988924,3.0271550712,204.0000000000
0.4100000000,4.9251413758,2.4700122604,2.5756120214,4.4126410615,0.6540487002,0.0000000000,2.5808812387,0.6540487002,0.0808812387,0.4356869105,3.0229181870,205.0000000000
0.4120000000,4.9303354753,2.4788447571,2.6185388808,4.4198158590,0.6465038078,0.0000000000,2.5736473746,0.6465038078,0.0736473746,0.4343635681,3.0187036109,206.0000000000
0.4140000000,4.9356157334,2.4876913629,2.6617688071,4.4267493393,0.6388613402,0.0000000000,2.5665038338,0.6388613402,0.0665038338,0.4330293071,3.0145124375,207.0000000000
0.4160000000,4.9409827454,2.4965515906,2.7052910254,4.4334370163,0.6311220884,0.0000000000,2.5594541819,0.6311220884,0.0594541819,0.4316845962,3.0103457669,208.0000000000
0.4180000000,4.9464370848,2.5054249441,2.7490941994,4.4398743351,0.6232869402,0.0000000000,2.5525020178,0.6232869402,0.0525020178,0.4303299320,3.0062047044,209.0000000000
0.4200000000,4.9519793016,2.5143109180,2.7931664261,4.4460566774,0.6153568831,0.0000000000,2.5456509718,0.6153568831,0.0456509718,0.4289658393,3.0020903584,210.0000000000
0.4220000000,4.9576099216,2.5232089977,2.8374952320,4.4519793677,0.6073330076,0.0000000000,2.5389047025,0.6073330076,0.0389047025,0.4275928717,2.9980038403,211.0000000000
0.4240000000,4.9633294449,2.5321186592,2.8820675695,4.4576376794,0.5992165099,0.0000000000,2.5322668932,0.5992165099,0.0322668932,0.4262116122,2.9939462626,212.0000000000
0.4260000000,4.9691383451,2.5410393690,2.9268698161,4.4630268421,0.5910086947,0.0000000000,2.5257412491,0.5910086947,0.0257412491,0.4248226740,2.9899187381,213.0000000000
0.4280000000,4.9750370680,2.5499705839,2.9718877740,4.4681420494,0.5827109780,0.0000000000,2.5193314933,0.5827109780,0.0193314933,0.4234267009,2.9859223782,214.0000000000
0.4300000000,4.9810260302,2.5589117513,3.0171066716,4.4729784671,0.5743248901,0.0000000000,2.5130413636,0.5743248901,0.0130413636,0.4220243676,2.9819582919,215.0000000000
0.4320000000,4.9871056184,2.5678623087,3.0625111669,4.4775312426,0.5658520777,0.0000000000,2.5068746078,0.5658520777,0.0068746078,0.4206163804,2.9780275840,216.0000000000
0.4340000000,4.9932761880,2.5768216840,3.1080853525,4.4817955146,0.5572943068,0.0000000000,2.5008349799,0.5572943068,0.0008349799,0.4192034775,2.9741313539,217.0000000000
0.4360000000,4.9995380620,2.5857892952,3.1538127620,4.4857664235,0.5486534651,0.0000000000,2.4949262357,0.5486534651,-0.0050737643,0.4177864294,2.9702706937,218.0000000000
0.4380000000,5.0058915299,2.5947645509,3.1996763795,4.4894391226,0.5399315635,0.0000000000,2.4891521280,0.5399315635,-0.0108478720,0.4163660392,2.9664466869,219.0000000000
0.4400000000,5.0123368466,2.6037468497,3.2456586497,4.4928087904,0.5311307393,0.0000000000,2.4835164019,0.5311307393,-0.0164835981,0.4149431427,2.9626604065,220.0000000000
0.4420000000,5.0188742315,2.6127355808,3.2917414912,4.4958706432,0.5222532569,0.0000000000,2.4780227896,0.5222532569,-0.0219772104,0.4135186089,2.9589129133,221.0000000000
0.4440000000,5.0255038672,2.6217301239,3.3379063113,4.4986199484,0.5133015105,0.0000000000,2.4726750054,0.5133015105,-0.0273249946,0.4120933398,2.9552052541,222.0000000000
0.4460000000,5.0322258987,2.6307298491,3.3841340235,4.5010520390,0.5042780248,0.0000000000,2.4674767398,0.5042780248,-0.0325232602,0.4106682706,2.9515384598,223.0000000000
0.4480000000,5.0390404322,2.6397341175,3.4304050669,4.5031623284,0.4951854568,0.0000000000,2.4624316546,0.4951854568,-0.0375683454,0.4092443697,2.9479135434,224.0000000000
0.4500000000,5.0459475345,2.6487422809,3.4766994280,4.5049463265,0.4860265965,0.0000000000,2.4575433763,0.4860265965,-0.0424566237,0.4078226384,2.9443314983,225.0000000000
0.4520000000,5.0529472319,2.6577536824,3.5229966652,4.5063996557,0.4768043677,0.0000000000,2.4528154906,0.4768043677,-0.0471845094,0.4064041111,2.9407932961,226.0000000000
0.4540000000,5.0600395092,2.6667676563,3.5692759353,4.5075180684,0.4675218289,0.0000000000,2.4482515362,0.4675218289,-0.0517484638,0.4049898547,2.9372998846,227.0000000000
0.4560000000,5.0672243095,2.6757835286,3.6155160221,4.5082974645,0.4581821728,0.0000000000,2.4438549986,0.4581821728,-0.0561450014,0.4035809681,2.9338521856,228.0000000000
0.4580000000,5.0745015328,2.6848006175,3.6616953683,4.5087339104,0.4487887269,0.0000000000,2.4396293034,0.4487887269,-0.0603706966,0.4021785822,2.9304510930,229.0000000000
0.4600000000,5.0818710359,2.6938182331,3.7077921092,4.5088236575,0.4393449528,0.0000000000,2.4355778101,0.4393449528,-0.0644221899,0.4007838591,2.9270974708,230.0000000000
0.4620000000,5.0893326314,2.7028356786,3.7537841080,4.5085631622,0.4298544454,0.0000000000,2.4317038054,0.4298544454,-0.0682961946,0.3993979914,2.9237921503,231.0000000000
0.4640000000,5.0968860876,2.7118522501,3.7996489948,4.5079491059,0.4203209320,0.0000000000,2.4280104966,0.4203209320,-0.0719895034,0.3980222013,2.9205359289,232.0000000000
0.4660000000,5.1045311276,2.7208672373,3.8453642068,4.5069784156,0.4107482710,0.0000000000,2.4245010048,0.4107482710,-0.0754989952,0.3966577402,2.9173295671,233.0000000000
0.4680000000,5.1122674295,2.7298799241,3.8909070304,4.5056482848,0.4011404499,0.0000000000,2.4211783581,0.4011404499,-0.0788216419,0.3953058874,2.9141737868,234.0000000000
0.4700000000,5.1200946256,2.7388895891,3.9362546463,4.5039561948,0.3915015832,0.0000000000,2.4180454849,0.3915015832,-0.0819545151,0.3939679490,2.9110692692,235.0000000000
0.4720000000,5.1280123027,2.7478955061,3.9813841754,4.5018999358,0.3818359102,0.0000000000,2.4151052072,0.3818359102,-0.0848947928,0.3926452568,2.9080166524,236.0000000000
0.4740000000,5.1360200017,2.7568969448,4.0262727265,4.4994776289,0.3721477917,0.0000000000,2.4123602338,0.3721477917,-0.0876397662,0.3913391671,2.9050165297,237.0000000000
0.4760000000,5.1441172177,2.7658931716,4.0708974465,4.4966877473,0.3624417073,0.0000000000,2.4098131538,0.3624417073,-0.0901868462,0.3900510592,2.9020694473,238.0000000000
0.4780000000,5.1523034004,2.7748834500,4.1152355704,4.4935291378,0.3527222511,0.0000000000,2.4074664298,0.3527222511,-0.0925335702,0.3887823337,2.8991759022,239.0000000000
0.4800000000,5.1605779538,2.7838670418,4.1592644737,4.4900010421,0.3429941285,0.0000000000,2.4053223919,0.3429941285,-0.0946776081,0.3875344113,2.8963363408,240.0000000000
0.4820000000,5.1689402372,2.7928432076,4.2029617249,4.4861031178,0.3332621508,0.0000000000,2.4033832310,0.3332621508,-0.0966167690,0.3863087310,2.8935511564,241.0000000000
0.4840000000,5.1773895648,2.8018112077,4.2463051390,4.4818354586,0.3235312316,0.0000000000,2.4016509928,0.3235312316,-0.0983490072,0.3851067477,2.8908206879,242.0000000000
0.4860000000,5.1859252072,2.8107703033,4.2892728311,4.4771986146,0.3138063806,0.0000000000,2.4001275722,0.3138063806,-0.0998724278,0.3839299312,2.8881452178,243.0000000000
0.4880000000,5.1945463913,2.8197197567,4.3318432706,4.4721936111,0.3040926990,0.0000000000,2.3988147073,0.3040926990,-0.1011852927,0.3827797637,2.8855249708,244.0000000000
0.4900000000,5.2032523014,2.8286588333,4.3739953346,4.4668219672,0.2943953730,0.0000000000,2.3977139743,0.2943953730,-0.1022860257,0.3816577374,2.8829601124,245.0000000000
0.4920000000,5.2120420800,2.8375868015,4.4157083612,4.4610857135,0.2847196681,0.0000000000,2.3968267821,0.2847196681,-0.1031732179,0.3805653532,2.8804507470,246.0000000000
0.4940000000,5.2209148287,2.8465029347,4.4569622023,4.4549874078,0.2750709226,0.0000000000,2.3961543677,0.2750709226,-0.1038456323,0.3795041176,2.8779969173,247.0000000000
0.4960000000,5.2298696096,2.8554065118,4.4977372743,4.4485301507,0.2654545403,0.0000000000,2.3956977919,0.2654545403,-0.1043022081,0.3784755409,2.8755986028,248.0000000000
0.4980000000,5.2389054460,2.8642968185,4.5380146090,4.4417175995,0.2558759845,0.0000000000,2.3954579349,0.2558759845,-0.1045420651,0.3774811347,2.8732557188,249.0000000000
0.5000000000,5.2480213240,2.8731731482,4.5777759013,4.4345539799,0.2463407695,0.0000000000,2.3954354929,0.2463407695,-0.1045645071,0.3765224093,2.8709681158,250.0000000000
0.5020000000,5.2572161938,2.8820348035,4.6170035558,4.4270440976,0.2368544540,0.0000000000,2.3956309744,0.2368544540,-0.1043690256,0.3756008716,2.8687355785,251.0000000000
0.5040000000,5.2664889712,2.8908810973,4.6556807310,4.4191933465,0.2274226332,0.0000000000,2.3960446980,0.2274226332,-0.1039553020,0.3747180222,2.8665578256,252.0000000000
0.5060000000,5.2758385390,2.8997113537,4.6937913807,4.4110077166,0.2180509306,0.0000000000,2.3966767897,0.2180509306,-0.1033232103,0.3738753532,2.8644345091,253.0000000000
0.5080000000,5.2852637488,2.9085249093,4.7313202929,4.4024937994,0.2087449903,0.0000000000,2.3975271805,0.2087449903,-0.1024728195,0.3730743456,2.8623652144,254.0000000000
0.5100000000,5.2947634228,2.9173211148,4.7682531252,4.3936587908,0.1995104686,0.0000000000,2.3985956058,0.1995104686,-0.1014043942,0.3723164665,2.8603494600,255.0000000000
0.5120000000,5.3043363550,2.9260993356,4.8045764373,4.3845104933,0.1903530261,0.0000000000,2.3998816038,0.1903530261,-0.1001183962,0.3716031671,2.8583866978,256.0000000000
0.5140000000,5.3139813138,2.9348589535,4.8402777197,4.3750573146,0.1812783194,0.0000000000,2.4013845151,0.1812783194,-0.0986154849,0.3709358794,2.8564763133,257.0000000000
0.5160000000,5.3236970434,2.9435993676,4.8753454190,4.3653082655,0.1722919926,0.0000000000,2.4031034830,0.1722919926,-0.0968965170,0.3703160147,2.8546176262,258.0000000000
0.5180000000,5.3334822660,2.9523199957,4.9097689585,4.3552729548,0.1633996692,0.0000000000,2.4050374537,0.1633996692,-0.0949625463,0.3697449603,2.8528098910,259.0000000000
0.5200000000,5.3433356834,2.9610202753,4.9435387559,4.3449615823,0.1546069439,0.0000000000,2.4071851773,0.1546069439,-0.0928148227,0.3692240775,2.8510522979,260.0000000000
0.5220000000,5.3532559794,2.9696996651,4.9766462359,4.3343849295,0.1459193747,0.0000000000,2.4095452096,0.1459193747,-0.0904547904,0.3687546993,2.8493439737,261.0000000000
0.5240000000,5.3632418217,2.9783576458,5.0090838393,4.3235543488,0.1373424746,0.0000000000,2.4121159136,0.1373424746,-0.0878840864,0.3683381280,2.8476839828,262.0000000000
